[17, 240, 59, 241, 20, 233, 0]
[113, 79, 37, 141, 251, 125, 210]
[18, 219, 59, 246, 20, 198, 0]
[114, 10, 38, 175, 252, 9, 209]
[20, 225, 59, 213, 20, 218, 0]
[116, 181, 36, 110, 249, 156, 210]
[23, 215, 59, 241, 20, 213, 0]
[119, 249, 36, 39, 252, 28, 209]
[17, 215, 59, 236, 20, 219, 0]
[113, 222, 37, 240, 249, 69, 210]
[18, 223, 59, 238, 20, 200, 0]
[114, 80, 37, 50, 251, 97, 209]
[20, 208, 59, 237, 20, 223, 0]
[116, 104, 37, 192, 250, 235, 209]
[23, 212, 59, 218, 20, 217, 0]
[119, 156, 37, 62, 250, 242, 209]
[17, 234, 59, 240, 20, 227, 0]
[113, 223, 36, 211, 251, 94, 209]
[18, 235, 59, 232, 20, 206, 0]
[114, 253, 37, 142, 249, 84, 210]
[20, 234, 59, 246, 20, 212, 0]
[116, 197, 36, 154, 252, 30, 209]
[23, 213, 59, 222, 20, 207, 0]
[119, 253, 253, 253, 253, 253, 253]
[17, 215, 59, 0, 21, 222, 0]
[113, 140, 36, 156, 252, 250, 208]
[18, 216, 59, 226, 20, 207, 0]
[114, 1, 38, 120, 249, 113, 210]
[20, 214, 59, 237, 20, 212, 0]
[116, 7, 37, 30, 252, 44, 209]
[23, 189, 59, 228, 20, 219, 0]
[119, 203, 37, 238, 249, 63, 210]
[17, 229, 59, 229, 20, 196, 0]
[113, 130, 37, 246, 250, 148, 209]
[18, 226, 59, 224, 20, 212, 0]
[114, 97, 37, 243, 250, 169, 209]
[20, 230, 59, 241, 20, 213, 0]
[116, 190, 37, 17, 250, 250, 209]
[23, 220, 59, 233, 20, 217, 0]
[119, 246, 36, 30, 252, 58, 209]
[17, 216, 59, 230, 20, 193, 0]
[113, 1, 38, 144, 249, 86, 210]
[18, 221, 59, 244, 20, 222, 0]
[114, 155, 36, 170, 252, 9, 209]
[20, 219, 59, 230, 20, 214, 0]
[116, 5, 38, 71, 249, 185, 209]
[23, 223, 59, 247, 20, 227, 0]
[119, 164, 36, 186, 252, 7, 210]
[17, 225, 59, 230, 20, 206, 0]
[113, 247, 37, 129, 250, 154, 209]
[18, 220, 59, 253, 20, 209, 0]
[114, 251, 37, 39, 251, 181, 209]
[20, 209, 59, 232, 20, 207, 0]
[116, 232, 37, 13, 250, 248, 209]
[23, 215, 59, 238, 20, 221, 0]
[119, 215, 36, 38, 252, 59, 209]
[17, 212, 59, 224, 20, 202, 0]
[113, 34, 38, 73, 249, 104, 210]
[18, 239, 59, 243, 20, 214, 0]
[114, 156, 36, 193, 252, 255, 208]
[20, 218, 59, 230, 20, 210, 0]
[116, 48, 38, 54, 249, 167, 210]
[23, 233, 59, 234, 20, 206, 0]
[119, 176, 36, 170, 252, 0, 209]
